Max Score: 63
Average Score: 3.3437
Median Score: 0
Games Played: 10000
Gamma, Epsilon, Alpha: 0.8 0 0.8
[7.615455800829121, 45.64995312774117, 30.835255265115954, 24.947829947297304, 31.378328581135655, 27.267196804143595, 42.80717684455523, 0, 27.41568431957008, 26.237189112141298, 28.014120314462936, 19.2067893601477, 26.532452852173215, 20.543000861429498, 23.1689491349724, 8.183616551092658, 27.301188107182455, 35.853381966349765, 26.45289074114217, 27.686333107640117, 24.441702030184615, 37.5621143904295, 19.942598571405036, 23.458640825021824, 33.0734242855571, 19.8076379224277, 35.958803025984, 16.158636451769933, 26.640711158742423, 28.54648450770543, 36.268015156042786, 0]
[20.366424692873622, 33.758526676288945, 26.54624880955339, 32.38321698498444, 25.198999630544265, 36.03757387588342, 23.103573341860006, 28.314656742441606, 33.59140397199773, 35.40141626456937, 26.159177293144207, 16.175856275991418, 36.8184666333058, 27.101803614678477, 21.0710294113388, 18.575279018684185, 28.33023219811807, 21.834361897353784, 32.70074641944977, 0, 25.93839410317671, 27.703812752083316, 23.85541993305842, 0, 25.90723968840926, 24.01851727159783, 11.944990716045425, 0, 0, 19.289228805073392, 0, 0]
[12.565040651373906, 37.60917373328929, 28.2569719342192, 33.73548613841999, 34.975937032282964, 32.852349468393925, 22.488140418167163, 28.913183188873838, 30.392167997783275, 38.31155556370122, 18.98353482582841, 11.40866674579978, 21.176763443720635, 32.31816272434606, 23.07170682434219, 0, 36.57428999600701, 28.83056287315143, 25.878416533608565, 14.482248717524485, 26.593538289925604, 0, 19.884654645405224, 18.805040157675524, 21.374255333619587, 19.563317816123302, 0, 0, 16.10506874129574, 4.8932697842320465, 0, 0]
[24.59285797516332, 24.94812849148314, 26.41331383736393, 30.52354434950999, 42.89146934362206, 19.870616258319323, 21.908595018213017, 16.5958226650493, 26.53738353560908, 25.16662423098149, 24.663641166990224, 23.458640825021824, 29.65452647135325, 14.753311170554344, 21.022918063741752, 0, 36.31779195846961, 19.975128844077915, 35.94412944806698, 0, 25.751348102887704, 15.169150504576178, 0, 0, 20.77031541892084, 0, 20.167015694565045, 15.562299948813163, 19.39456837832711, 0, 24.08922880507339, 0]
[18.629916040029027, 28.477176660118772, 32.723641276322326, 29.250148260143146, 24.65650938997165, 28.275983098564485, 35.091208382714655, 0, 21.06821424150194, 35.88522550758414, 32.040622597140256, 0, 36.169781081944684, 0, 22.767099591111048, 0, 26.190920592293295, 25.07974152668022, 26.378686139282067, 0, 25.847887392888474, 28.32467995308579, 21.128214260786898, 0, 30.690024726156548, 15.943976706678889, 27.603287894198658, 0, 25.471706824342192, 0, 0, 31.740817512101174]
[11.965214207654594, 29.447380354965247, 31.358910322415273, 30.77799045487825, 26.178315843139572, 24.030975164394356, 22.591459012848574, 17.642562248450293, 35.158584614028996, 25.123859214491695, 28.474272099887838, 0, 25.29200055258825, 0, 0, 0, 22.38505841016362, 24.115112569992426, 22.36688103046933, 18.255108575818497, 0, 0, 10.56, 0, 25.73626885502505, 0, 0, 0, 21.86344364374824, 0, 0, 0]
[20.690822658699467, 0, 0, 0, 0, 0, 0, 23.90650937091181, 0, 0, 0, 26.403321002002244, 0, 41.05314696309963, 25.714622239799763, 0, 0, 0, 0, 29.97773425238813, 0, 25.89173647903465, 32.76181371488896, 0, 0, 33.275155209064565, 27.399868039797138, 0, 26.31008867903018, 0, 0, 0]
[17.42508502442379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.805040157675524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.51897096329863, 0, 0, 0, 0]
[39.039528279194684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.096411035774242]
[21.792373956242344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.64527722510985, 0, 0, 0, 0, 0, 0, 0, 21.666957680974832, 0, 0, 0, 21.00135441309354, 0, 26.198128080145217, 27.063309486356047, 0]
