Max Score: 144
Average Score: 48.515
Average Score last 100: 49.25
Median Score: 0
Games Played: 1000
Gamma, Epsilon, Alpha: 0.5 0.1 0.7
[987.369062734824, 985.6431370428696, 980.2938899885391, 975.3483445865882, 765.9367962323688, 789.6785646284317]
[898.6010895846398, 1047.6902181138598, 966.407499462304, 832.2021169935099, 698.4084590059904, 783.4145341727153]
[970.4448847343738, 1027.0755534889006, 924.7145590626152, 820.7928615422351, 449.26645078024785, 654.2355550366568]
[852.6989493625545, 869.290287432199, 908.5019782596653, 596.274802602198, 738.9306229671234, 706.4739291649964]
[981.2006038105334, 905.4124876242082, 982.3030489242773, 811.2672822878474, 591.1584017705514, 694.3738259334864]
[1048.2370436760982, 1041.1207707893536, 976.5229381560791, 894.9778086764935, 689.0489212195893, 422.5703937951424]
[973.40692307927, 964.0063071092765, 951.1972772181207, 1065.189234566273, 445.97566000465406, 853.2164884162892]
[892.6718366187985, 991.4270156327364, 960.4385405007522, 847.9732406766218, 766.6949716960519, 859.4648042622213]
[938.006119369568, 926.5821460972727, 965.9108194318645, 862.9143393328555, 1040.5492366529004, 914.4334606870736]
[914.2271865788589, 998.1817276193125, 800.2032097200505, 915.6203303250059, 1062.576003115326, 689.142754791759]
[672.5002865523882, 924.4715498682494, 937.0626217284273, 986.3865569953025, 398.72418394583826, 793.865849283303]
[982.8783833410511, 772.9159975806034, 745.1872152051881, 844.1228708984158, 825.400292110409, 721.0448205652176]
[1023.903705022436, 963.3126084517629, 862.2584075151157, 856.5884159119652, 623.7907275318058, 1084.1554613895516]
[1037.9350919780095, 972.2164014633172, 642.266291001351, 632.7039784806701, 341.12122882991486, 606.4269926771949]
[1036.86412800361, 925.9587500621562, 842.1531897766175, 584.3414018759681, 74.03092072357126, 552.336666756836]
[908.4900229987396, 1124.5167495739136, 953.3617496946465, 546.1526501621018, 376.62035904508855, 735.2645053480741]
[537.9342261575066, 1042.8104626998795, 969.3498376803105, 618.9994685441478, 241.87418705848123, 194.04292043387017]
[892.9467041684401, 966.4618898121591, 789.021042553376, 793.3033883877023, 344.41953500923114, 544.865144322335]
[879.2637079059396, 986.5623782983671, 819.8067870549467, 417.62425831626894, 335.2767100445769, 757.0253095819164]
[546.9339571850653, 944.2549096222293, 697.2794506726484, 672.1669410063549, 379.42925949830243, 762.8095889778807]
[923.6342155084263, 947.7581016599989, 809.9879277753761, 601.477534095706, 607.1479707719918, 812.6733267682589]
[722.9602595076973, 984.8130859148354, 800.894267135672, 914.7067820585246, 43.78668905631318, 732.7083093818212]
[914.2988357360798, 991.7920282199456, 842.4646980245093, 568.3034484394456, 700.7280114443565, 79.70229463314311]
[734.6202308556925, 1065.5160785929565, 618.547399565376, 533.7657023873063, 322.5723933255367, 775.5493279022971]
[855.8078807508855, 816.2374722064912, 838.2997173675292, 463.37004807624345, 496.0939037815191, 716.4701744145775]
[906.0880719235435, 1040.4907846435483, 875.5018913168473, 717.9265441176077, 313.5062225760618, 527.5728003845821]
[984.7053043061809, 969.7966028705631, 684.5884522795579, 648.5139937209963, 645.8614370209175, 794.1600346197431]
